review_text,rating,scrape_date,review_date,category,word_count
A bar with beautiful decoration design and great atmosphere!,5,2026-01-02,2023-01-03,Crowd & Atmosphere,9
"I was not allowed in because I was dressed sportily. Was I wearing slippers? They also asked if I had a private room. If I did, I was allowed in. If I didn't, I wasn't a customer. I've been to so many bars in Taipei, but this one has the most issues. I'd like to advise all customers to be mindful of your attire when entering the bar.",1,2026-01-02,2023-01-03,Drinks & Alcohol,68
"I was not allowed in because I was dressed sportily. Was I wearing slippers? They also asked if I had a private room. If I did, I was allowed in. If I didn't, I wasn't a customer. I've been to so many bars in Taipei, but this one has the most issues. I'd like to advise all customers to be mindful of your attire when entering the bar.",1,2026-01-02,2023-01-03,Service & Staff,68
"The first time I came in, I was shocked by the grand decoration. The waiter with a girl's hair was very friendly. There are many aspects of cocktail making, and you can easily choose your own taste.",5,2026-01-02,2024-01-03,Drinks & Alcohol,37
"The first time I came in, I was shocked by the grand decoration. The waiter with a girl's hair was very friendly. There are many aspects of cocktail making, and you can easily choose your own taste.",5,2026-01-02,2024-01-03,Crowd & Atmosphere,37
"The first time I came in, I was shocked by the grand decoration. The waiter with a girl's hair was very friendly. There are many aspects of cocktail making, and you can easily choose your own taste.",5,2026-01-02,2024-01-03,Service & Staff,37
Vincent and Chris are so awesome and adorable~ The cocktails are amazing! Come early to experience the two different atmospheres of Kor! I fell in love with it the first time I came 😍 …,5,2026-01-02,2024-01-03,Drinks & Alcohol,35
Vincent and Chris are so awesome and adorable~ The cocktails are amazing! Come early to experience the two different atmospheres of Kor! I fell in love with it the first time I came 😍 …,5,2026-01-02,2024-01-03,Crowd & Atmosphere,35
"The service was super good and friendly from the pretty blonde waitress!! Even though there were a lot of people, we were able to order our meals quickly and they took great care of us~ Thank you for your hard work❤️‍🔥 …",5,2026-01-02,2024-01-03,Crowd & Atmosphere,42
"The service was super good and friendly from the pretty blonde waitress!! Even though there were a lot of people, we were able to order our meals quickly and they took great care of us~ Thank you for your hard work❤️‍🔥 …",5,2026-01-02,2024-01-03,Service & Staff,42
I used to like coming here... I like the music and the vibe... But today's experience was really bad.. My friend was blocked from entering the door because of his attire …,1,2026-01-02,2023-01-03,Music & DJ,32
I used to like coming here... I like the music and the vibe... But today's experience was really bad.. My friend was blocked from entering the door because of his attire …,1,2026-01-02,2023-01-03,Crowd & Atmosphere,32
I used to like coming here... I like the music and the vibe... But today's experience was really bad.. My friend was blocked from entering the door because of his attire …,1,2026-01-02,2023-01-03,Service & Staff,32
The atmosphere was great 👍🏻 The staff were very nice. …,5,2026-01-02,2024-01-03,Crowd & Atmosphere,11
The atmosphere was great 👍🏻 The staff were very nice. …,5,2026-01-02,2024-01-03,Service & Staff,11
"Good atmosphere, delicious drinks, and most importantly, the bartenders are all handsome (˶‾᷄ ⁻̫ ‾᷅˵)",5,2026-01-02,2025-01-02,Drinks & Alcohol,15
"Good atmosphere, delicious drinks, and most importantly, the bartenders are all handsome (˶‾᷄ ⁻̫ ‾᷅˵)",5,2026-01-02,2025-01-02,Crowd & Atmosphere,15
"Five stars for the customer service staff. I'm so grateful that they were able to recover my lost ID, and they even played back the emergency call to me, which was really touching. Thanks again to the lovely customer service lady for her …",3,2026-01-02,2023-01-03,Service & Staff,44
"Five stars for the customer service staff. I'm so grateful that they were able to recover my lost ID, and they even played back the emergency call to me, which was really touching. Thanks again to the lovely customer service lady for her …",3,2026-01-02,2023-01-03,Price & Entry,44
"Five stars for the customer service staff. I'm so grateful that they were able to recover my lost ID, and they even played back the emergency call to me, which was really touching. Thanks again to the lovely customer service lady for her …",3,2026-01-02,2023-01-03,Facilities & Safety,44
The environment is comfortable and the music is nice. The food and drinks are excellent. The staff is friendly and humorous.,5,2026-01-02,2025-01-02,Music & DJ,21
The environment is comfortable and the music is nice. The food and drinks are excellent. The staff is friendly and humorous.,5,2026-01-02,2025-01-02,Drinks & Alcohol,21
The environment is comfortable and the music is nice. The food and drinks are excellent. The staff is friendly and humorous.,5,2026-01-02,2025-01-02,Service & Staff,21
"I was 18 that year and told my mom that I was going to study at a classmate’s house. I couldn’t wait to get in with my ID card. The wild music, the cocktails and food that hit my taste buds made me get 100 points on all the exams!",5,2026-01-02,2024-01-03,Music & DJ,50
"I was 18 that year and told my mom that I was going to study at a classmate’s house. I couldn’t wait to get in with my ID card. The wild music, the cocktails and food that hit my taste buds made me get 100 points on all the exams!",5,2026-01-02,2024-01-03,Drinks & Alcohol,50
Guava cocktails are amazing! And the bartender is handsome too!,5,2026-01-02,2025-05-07,Drinks & Alcohol,10
"Good wine, great music, great service",5,2026-01-02,2025-03-08,Music & DJ,6
"Good wine, great music, great service",5,2026-01-02,2025-03-08,Drinks & Alcohol,6
"Good wine, great music, great service",5,2026-01-02,2025-03-08,Service & Staff,6
The attitude towards foreigners is very bad. They made us queue for a long time but still couldn't let us in. I don't understand how to treat foreigners differently. Not allowed me and my friends all girls go inside and we waited in line …,1,2026-01-02,2024-01-03,Service & Staff,45
The wine is amazing! 👍🏻 I love Earl Grey tea wine the most. …,5,2026-01-02,2024-01-03,Drinks & Alcohol,14
The bartender Vincent is very good at recommending drinks. He is very nice. It is really relaxing to come here.,5,2026-01-02,2025-01-02,Drinks & Alcohol,20
"The atmosphere was fantastic, the staff were incredibly nice, and the bartender was happy to recommend suitable cocktails for our guests. I would definitely come again.",5,2026-01-02,2024-01-03,Drinks & Alcohol,26
"The atmosphere was fantastic, the staff were incredibly nice, and the bartender was happy to recommend suitable cocktails for our guests. I would definitely come again.",5,2026-01-02,2024-01-03,Crowd & Atmosphere,26
"The atmosphere was fantastic, the staff were incredibly nice, and the bartender was happy to recommend suitable cocktails for our guests. I would definitely come again.",5,2026-01-02,2024-01-03,Service & Staff,26
"The drinks are delicious, the atmosphere is great, the music is good, and the bartenders are friendly.",5,2026-01-02,2025-01-02,Music & DJ,17
"The drinks are delicious, the atmosphere is great, the music is good, and the bartenders are friendly.",5,2026-01-02,2025-01-02,Drinks & Alcohol,17
"The drinks are delicious, the atmosphere is great, the music is good, and the bartenders are friendly.",5,2026-01-02,2025-01-02,Crowd & Atmosphere,17
"The drinks are delicious, the atmosphere is great, the music is good, and the bartenders are friendly.",5,2026-01-02,2025-01-02,Service & Staff,17
"The atmosphere was relaxing, and the drinks and food were fantastic! 👍🏻💖 …",5,2026-01-02,2025-01-02,Drinks & Alcohol,13
"The atmosphere was relaxing, and the drinks and food were fantastic! 👍🏻💖 …",5,2026-01-02,2025-01-02,Crowd & Atmosphere,13
I've been there a few times and it's pretty good. But... Could you please not put people in a shop that's either worried or having family …,1,2026-01-02,2021-01-03,Crowd & Atmosphere,27
I've been there a few times and it's pretty good. But... Could you please not put people in a shop that's either worried or having family …,1,2026-01-02,2021-01-03,Service & Staff,27
"After waiting in line for almost an hour, we were told we weren't formal enough in our hoodies and couldn't enter! A bunch of guys entering and leaving were wearing hoodies... It's not the right attitude to deny customers entry... …",1,2026-01-02,2024-01-03,Service & Staff,41
"After waiting in line for almost an hour, we were told we weren't formal enough in our hoodies and couldn't enter! A bunch of guys entering and leaving were wearing hoodies... It's not the right attitude to deny customers entry... …",1,2026-01-02,2024-01-03,Price & Entry,41
How to consume: Order and pay first. Guava is amazing. It uses a guava to hollow out the fruit and makes delicious cocktails.,5,2026-01-02,2024-01-03,Drinks & Alcohol,23
How to consume: Order and pay first. Guava is amazing. It uses a guava to hollow out the fruit and makes delicious cocktails.,5,2026-01-02,2024-01-03,Price & Entry,23
"The best bar I've been to so far. The overall atmosphere is very relaxing. The bubble tea cocktail is super delicious. Although the wine list is in English, you can directly describe what type of wine you like to the bartender.",5,2026-01-02,2023-01-03,Drinks & Alcohol,41
"The best bar I've been to so far. The overall atmosphere is very relaxing. The bubble tea cocktail is super delicious. Although the wine list is in English, you can directly describe what type of wine you like to the bartender.",5,2026-01-02,2023-01-03,Crowd & Atmosphere,41
"If you don't smoke and hate bad smells, this might not be the place for you. If you're a hipster, you're even less likely to like it here. It seems to be a place popular with '89ers and Taiwanese girls.",2,2026-01-02,2023-01-03,Music & DJ,40
"If you don't smoke and hate bad smells, this might not be the place for you. If you're a hipster, you're even less likely to like it here. It seems to be a place popular with '89ers and Taiwanese girls.",2,2026-01-02,2023-01-03,Crowd & Atmosphere,40
"If you don't smoke and hate bad smells, this might not be the place for you. If you're a hipster, you're even less likely to like it here. It seems to be a place popular with '89ers and Taiwanese girls.",2,2026-01-02,2023-01-03,Facilities & Safety,40
"Please open one in Tainan, even a small one. Tainan needs a bar with hip-hop music. Otherwise, the music in existing bars is really 0 points. Kor is the best. I went there for the Jingzong, but I didn't see anyone that day. The music is still 100 points!",5,2026-01-02,2022-01-03,Music & DJ,49
"Please open one in Tainan, even a small one. Tainan needs a bar with hip-hop music. Otherwise, the music in existing bars is really 0 points. Kor is the best. I went there for the Jingzong, but I didn't see anyone that day. The music is still 100 points!",5,2026-01-02,2022-01-03,Drinks & Alcohol,49
I found that there was a waitress who provided great service. She always took care of the guests in the private room. Her name seemed to be Joy. I think I’ll go see her next time if I have a chance.🎊🎊 …,5,2026-01-02,2024-01-03,Service & Staff,42
"I love coming on weekdays; the bartenders are great to chat with! 👍🏻 I asked them to recommend a drink, and they were very attentive and asked what I liked. The fried food is also delicious! …",5,2026-01-02,2024-01-03,Drinks & Alcohol,37
"Amis is very welcoming, the wine they recommend is delicious, the atmosphere is very comfortable, there is no minimum consumption on weekdays, and if you order champagne, there will be hot girls dancing~",5,2026-01-02,2024-01-03,Drinks & Alcohol,33
